Key,Value
9000.11,"11.    You and your best friend buy your first daggers[/left]
     together, a matched pair. You loan him the amount[/left]
     since he doesn't have enough gold, and he agrees to[/left]
     pay you back later. After leaving the shop you and he[/left]
     sit down to marvel at your new weapons. To your dismay[/left]
     you notice that there is a small notch on the blade[/left]
     of the dagger you selected. Your friend asks you to[/left]
     please watch his weapon for him while he runs an[/left]
     errand. Do you:[/left]
 a)  Wait for your friend's return then point out the flaw[/left]
     in your dagger and return to the weapons shop to[/left]
     demand a refund.[/left]
b)  Switch the daggers, rationalizing that since you paid[/left]
     for them you should get the first choice, and that if[/left]
     your friend ever notices the notch, you could always[/left]
     take him back to the weapon shop and get a refund?[/left]
 c)  Keep his dagger safe until his return, then switch the[/left]
     daggers with your best friend's knowledge, justifying[/left]
     it with the fact that you paid for them, and then[/left]
     offer to accompany him back to the weapons shop?[/left]"
9000.12,"12.    You are at weapons practice. Your Armsmaster is[/left]
     very old now, but takes his teaching very seriously.[/left]
     You have heard him say it is all he has left in life.[/left]
     Today he has ceaselessly taunted you at every mistake.[/left]
     Finally he asks you to attack him with the same[/left]
     technique you just did, in an effort to show you the[/left]
     proper execution. Do you:[/left]
 a)  Do the technique just fast enough so that he can block[/left]
     it, knowing that it is more important to allow the[/left]
     master to retain dignity, regardless of your personal[/left]
     feelings?[/left]
 b)  Attack him at full speed, knowing that you could[/left]
     probably score the hit and justify his unfair[/left]
     treatment of you by showing the class that you were[/left]
     actually doing it right?[/left]
c)  Refuse and leave practice, unable to compromise your[/left]
     anger with his dignity, and realizing that whatever[/left]
     course you choose would cause you to lose respect for[/left]
     either him or for yourself?[/left]"
9000.13,"13.    While throwing a ball to you your friend breaks a[/left]
     window on his house. His father rushes out and demands[/left]
     to know who broke the window. You know that your[/left]
     friend's father is a strict disciplinarian and will[/left]
     punish your friend severely if he takes the blame. You[/left]
     on the other hand, not being his son, could get away[/left]
     virtually unscathed. Do you:[/left]
 a)  Raise your hand and take the blame before your friend[/left]
     can answer?[/left]
b)  Remain silent and not get involved?[/left]
 c)  Point at your friend, knowing that anything else would[/left]
     probably delay the inevitable and make things just[/left]
     that much worse for him?[/left]"
9000.14,"14.    Your Armsmaster during a lesson on strategy[/left]
     remarks, 'The best victory is to completely and[/left]
     totally humiliate your opponent'. He then turns to you[/left]
     and asks you if you agree with him. You know the[/left]
     Armsmaster has been in numerous life and death[/left]
     conflicts and has the experience of a seasoned[/left]
     warrior. Do you:[/left]
 a)  Agree with his remark, knowing that at this moment[/left]
     your experience is not enough to justify any stance[/left]
     but total agreement with whatever your Armsmaster[/left]
     says, a man who has dedicated his life to strategy?[/left]
 b)  Disagree with his remark, reasoning that it must be[/left]
     some type of test, and that the truth will only come[/left]
     from opposition with his opinion, and not sheep-like[/left]
     agreement?[/left]
c)  Refuse to answer the question, choosing to withhold an[/left]
     opinion until you have more experience and can[/left]
     converse on the subject in an intelligent manner with[/left]
     him?[/left]"
9000.15,"15.    The senior student in your weapons class has[/left]
     trounced you unmercifully for the past several years.[/left]
     Today is the Tournament of Students and you find with[/left]
     dismay that you are paired against him for your first[/left]
     match. As you prepare your friend approaches and[/left]
     offers to tell you of an injury the senior student[/left]
     suffered in yesterday's sparring class, which you[/left]
     missed. Do you:[/left]
a)  Accept the offer, knowing that it would allow you to[/left]
     concentrate on the injured area and greatly increase[/left]
     your chances of beating him?[/left]
 b)  Refuse the offer, knowing that win or lose you would[/left]
     rather do it through your own skill and not some extra[/left]
     knowledge in what should be a fair and honorable[/left]
     fight?[/left]
 c)  Accept the offer, reasoning that it is better to have[/left]
     the knowledge in case you need it, and realizing that[/left]
     having the knowledge does not necessarily mean using[/left]
     it?[/left]"
9000.16,"16.    An old man stops you on the way to market,[/left]
     claiming to have been robbed. He is lying on the trail[/left]
     and seems gravely injured. He asks you to run to town[/left]
     and get the constable. You give him your word that you[/left]
     will go directly to town and bring the constable back.[/left]
     As you make your way back you notice a suspicious man[/left]
     creeping along another trail. He doesn't seem to[/left]
     notice you yet. Do you:[/left]
 a)  Follow the man, reasoning that if this man is the[/left]
     robber you could lead the constable directly to him[/left]
     and safeguard other travelers, although it would mean[/left]
     breaking your word?[/left]
 b)  Take note of him but continue on, reasoning that the[/left]
     man on the trail is hurt too badly to stop, regardless[/left]
     of any other consideration?[/left]
 c)  Take note of him but continue on, reasoning that your[/left]
     word is your bond and that it takes precedence over[/left]
     anything else?[/left]"
9000.17,"17.    While fishing one sunny afternoon you find that the[/left]
     boots which you discarded are now full of ants who are[/left]
     busily making their way from a piece of bread you[/left]
     dropped to their anthill. Do you:[/left]
 a)  Pick up the boots wash all the ants off now, even[/left]
     though you are not leaving until dusk?[/left]
 b)  Watch the ants, curious as to how they work so[/left]
     efficiently, and content to live and let live?[/left]
 c)  Make boats out of leaves and then send each ant down[/left]
     the stream to pass the time until a fish bites?[/left]"
9000.18,"18.    You hear the Armsmaster remark during weapons[/left]
     class, 'The intent of your opponent can be seen in his[/left]
     blade'. Many of the students scoff at this, though not[/left]
     openly. Do you:[/left]
a)  Feel that the disrespect the students show at this[/left]
     points to something which they do not understand, and[/left]
     therefore causes you to focus your efforts on[/left]
     understanding it all the more?[/left]
 b)  Feel that he means the way the opponent attacks and[/left]
     moves shows you how he feels?[/left]
 c)  Realize that Armsmaster Festil should not be the[/left]
     object of scorn, but rather one of respect, for he has[/left]
     lived a full life and survived things none of the[/left]
     students could imagine?[/left]"
9000.19,"19.    The town has a lottery in which the winning chit[/left]
     is called. You look in shock as the winning chit[/left]
     number matches your own! Before you can say anything[/left]
     another family walks forward. You have seen them before[/left]
     and know that they are extremely poor. Your family on[/left]
     the other hand could do without the 100 gold piece[/left]
     prize. Do you:[/left]
 a)  Say nothing and allow the other family to claim the[/left]
     prize?[/left]
 b)  Stand and show your chit, knowing that the prize is[/left]
     rightfully yours?[/left]
 c)  Stand and show your chit, and offer to split the prize[/left]
     in half with the other family?[/left]"
9000.2,"20.    Your Armsmaster poses a question one day to his[/left]
     class. A company of 100 men is attempting to flee from[/left]
     the enemy. There are two paths out of the broken[/left]
     stronghold. One path will kill half the men under the[/left]
     officers command, but the other half would survive. The[/left]
     other path has a fifty percent chance that everyone[/left]
     would die, but also a fifty percent chance that[/left]
     everyone would survive. As the commanding officer,[/left]
     would you:[/left]
a)  Choose the path that would guarantee half your men[/left]
     would survive?[/left]
b)  Choose the path that has a fifty percent chance that[/left]
     all would survive, and a fifty percent chance that all[/left]
     would perish?[/left]
c)  Turn the choice over to the men and let them decide by[/left]
     majority vote which path they should commit[/left]
     themselves to?[/left]"
9000.21,"21.    You have a great aunt and a great uncle living in[/left]
     two different nearby villages, both of whom have asked[/left]
     your father to allow you to live with them for a few[/left]
     weeks.[/left]
     Your father knows where he plans to send you, but he[/left]
     is curious about your opinion. Given the choice, would[/left]
     you rather:[/left]
 a)  Live with your great aunt -- a wise old woman of[/left]
     considerable wealth. Living in luxury for a few weeks[/left]
     could not only be enlightening, it could also be very[/left]
     interesting.[/left]
 b)  Live with your great uncle -- a sick old man who has[/left]
     always been something of a stranger to you. A few[/left]
     weeks with him may be ardorous, but he is in more need[/left]
     of your help than your great aunt.[/left]
 c)  Think of a way to divide your time between your great[/left]
     aunt and great uncle. Perhaps you will not be able to[/left]
     spend as much time with either as much as you would[/left]
     like, but neither would be left out.[/left]"
9000.22,"22.    A friend has on several occassions made remarks[/left]
     about how much he likes a particular gold ring of[/left]
     yours. One day you discover that this ring is missing[/left]
     and after making a thorough search, find it in a coat[/left]
     your friend had left in your pantry. Are you most[/left]
     inclined to:[/left]
 a)  Ask your friend how he came about the ring, reasoning[/left]
     that it is highly probable that he found it and meant[/left]
     to return it to you.[/left]
 b)  Confront him with his theft. You know that there is no[/left]
     way the ring just fell into his pocket by accident,[/left]
     and therefore he is nothing but a common thief who[/left]
     would betray you for material gain.[/left]
c)  Say nothing, deciding instead to wait and see what[/left]
     your friend does. If he is innocent or guilty, you[/left]
     will know by whatever actions he takes. At that time,[/left]
     you can confront him with the truth.[/left]"
